Race_ID,Driver,LapNumber,Finishing_Tier,GridPosition,Tire_Age,Fuel_Mass_Proxy,Degradation_x_Fuel,Tire_MEDIUM,Tire_SOFT
2023_SaudiArabia,DEV,10.0,No Points,18.0,10.0,88.0,-157.88417397660822,1,0
2023_SaudiArabia,DEV,11.0,No Points,18.0,11.0,85.8,-117.21537280701757,1,0
2023_SaudiArabia,DEV,12.0,No Points,18.0,12.0,83.6,-80.94657163742691,1,0
2023_SaudiArabia,DEV,13.0,No Points,18.0,13.0,81.4,-49.07777046783629,1,0
2023_SaudiArabia,DEV,14.0,No Points,18.0,14.0,79.19999999999999,-21.608969298245608,1,0
2023_SaudiArabia,DEV,15.0,No Points,18.0,15.0,77.0,1.4598318713450342,1,0
2023_SaudiArabia,DEV,16.0,No Points,18.0,16.0,74.8,20.128633040935686,1,0
2023_SaudiArabia,DEV,17.0,No Points,18.0,17.0,72.6,34.39743421052633,1,0
2023_SaudiArabia,DEV,18.0,No Points,18.0,1.0,70.4,-200.90060672514645,0,0
2023_SaudiArabia,DEV,19.0,No Points,18.0,2.0,68.19999999999999,-158.03180555555556,0,0
2023_SaudiArabia,DEV,20.0,No Points,18.0,3.0,66.0,-119.56300438596504,0,0
2023_SaudiArabia,DEV,21.0,No Points,18.0,4.0,63.8,-85.49420321637436,0,0
2023_SaudiArabia,DEV,22.0,No Points,18.0,5.0,61.599999999999994,-55.82540204678368,0,0
2023_SaudiArabia,DEV,23.0,No Points,18.0,6.0,59.4,-30.55660087719307,0,0
2023_SaudiArabia,DEV,24.0,No Points,18.0,7.0,57.199999999999996,-9.687799707602396,0,0
2023_SaudiArabia,DEV,25.0,No Points,18.0,8.0,54.99999999999999,6.781001461988274,0,0
2023_SaudiArabia,DEV,26.0,No Points,18.0,9.0,52.8,18.849802631578896,0,0
2023_SaudiArabia,DEV,27.0,No Points,18.0,10.0,50.599999999999994,26.51860380116956,0,0
2023_SaudiArabia,DEV,28.0,No Points,18.0,11.0,48.39999999999999,29.78740497076022,0,0
2023_SaudiArabia,DEV,29.0,No Points,18.0,12.0,46.199999999999996,28.656206140350854,0,0
2023_SaudiArabia,DEV,30.0,No Points,18.0,13.0,44.0,23.125007309941495,0,0
2023_SaudiArabia,DEV,31.0,No Points,18.0,14.0,41.8,13.193808479532153,0,0
2023_SaudiArabia,DEV,32.0,No Points,18.0,15.0,39.599999999999994,-1.1373903508771959,0,0
2023_SaudiArabia,DEV,33.0,No Points,18.0,16.0,37.39999999999999,-19.868589181286552,0,0
2023_SaudiArabia,DEV,34.0,No Points,18.0,17.0,35.19999999999999,-42.99978801169591,0,0
2023_SaudiArabia,DEV,35.0,No Points,18.0,18.0,33.0,-70.53098684210524,0,0
2023_SaudiArabia,DEV,36.0,No Points,18.0,19.0,30.799999999999997,-102.4621856725146,0,0
2023_SaudiArabia,DEV,37.0,No Points,18.0,20.0,28.599999999999994,-138.79338450292394,0,0
2023_SaudiArabia,DEV,38.0,No Points,18.0,21.0,26.39999999999999,-179.5245833333333,0,0
2023_SaudiArabia,DEV,39.0,No Points,18.0,22.0,24.19999999999999,-224.65578216374269,0,0
2023_SaudiArabia,DEV,40.0,No Points,18.0,23.0,22.0,-274.18698099415195,0,0
2023_SaudiArabia,DEV,41.0,No Points,18.0,24.0,19.799999999999997,-328.1181798245613,0,0
2023_SaudiArabia,DEV,42.0,No Points,18.0,25.0,17.599999999999994,-386.4493786549707,0,0
2023_SaudiArabia,DEV,43.0,No Points,18.0,26.0,15.399999999999991,-449.18057748538007,0,0
2023_SaudiArabia,DEV,44.0,No Points,18.0,27.0,13.199999999999989,-516.3117763157895,0,0
2023_SaudiArabia,DEV,45.0,No Points,18.0,28.0,10.999999999999986,-587.8429751461989,0,0
2023_SaudiArabia,DEV,46.0,No Points,18.0,29.0,8.799999999999997,-663.774173976608,0,0
2023_SaudiArabia,DEV,47.0,No Points,18.0,30.0,6.599999999999994,-744.1053728070175,0,0
2023_SaudiArabia,DEV,48.0,No Points,18.0,31.0,4.3999999999999915,-828.8365716374268,0,0
2023_SaudiArabia,DEV,49.0,No Points,18.0,32.0,2.1999999999999886,-917.9677704678362,0,0
2023_SaudiArabia,DEV,50.0,No Points,18.0,33.0,-1.4210854715202004e-14,-1011.4989692982456,0,0
2023_SaudiArabia,TSU,1.0,No Points,16.0,1.0,107.8,-721.903384502924,1,0
2023_SaudiArabia,TSU,2.0,No Points,16.0,2.0,105.6,-641.6345833333334,1,0
2023_SaudiArabia,TSU,3.0,No Points,16.0,3.0,103.4,-565.7657821637429,1,0
2023_SaudiArabia,TSU,4.0,No Points,16.0,4.0,101.2,-494.2969809941522,1,0
2023_SaudiArabia,TSU,5.0,No Points,16.0,5.0,99.0,-427.2281798245615,1,0
2023_SaudiArabia,TSU,6.0,No Points,16.0,6.0,96.8,-364.5593786549708,1,0
2023_SaudiArabia,TSU,7.0,No Points,16.0,7.0,94.6,-306.29057748538014,1,0
2023_SaudiArabia,TSU,8.0,No Points,16.0,8.0,92.4,-252.42177631578957,1,0
2023_SaudiArabia,TSU,9.0,No Points,16.0,9.0,90.2,-202.9529751461989,1,0
2023_SaudiArabia,TSU,10.0,No Points,16.0,10.0,88.0,-157.88417397660822,1,0
2023_SaudiArabia,TSU,11.0,No Points,16.0,11.0,85.8,-117.21537280701757,1,0
2023_SaudiArabia,TSU,12.0,No Points,16.0,12.0,83.6,-80.94657163742691,1,0
2023_SaudiArabia,TSU,13.0,No Points,16.0,13.0,81.4,-49.07777046783629,1,0
2023_SaudiArabia,TSU,14.0,Point Scorer,16.0,14.0,79.19999999999999,-21.608969298245608,1,0
2023_SaudiArabia,TSU,15.0,Point Scorer,16.0,15.0,77.0,1.4598318713450342,1,0
2023_SaudiArabia,TSU,16.0,Point Scorer,16.0,16.0,74.8,20.128633040935686,1,0
2023_SaudiArabia,TSU,17.0,Point Scorer,16.0,17.0,72.6,34.39743421052633,1,0
2023_SaudiArabia,TSU,18.0,Point Scorer,16.0,1.0,70.4,-200.90060672514645,0,0
2023_SaudiArabia,TSU,19.0,Point Scorer,16.0,2.0,68.19999999999999,-158.03180555555556,0,0
2023_SaudiArabia,TSU,21.0,Point Scorer,16.0,4.0,63.8,-85.49420321637436,0,0
2023_SaudiArabia,TSU,22.0,Point Scorer,16.0,5.0,61.599999999999994,-55.82540204678368,0,0
2023_SaudiArabia,TSU,23.0,Point Scorer,16.0,6.0,59.4,-30.55660087719307,0,0
2023_SaudiArabia,TSU,24.0,Point Scorer,16.0,7.0,57.199999999999996,-9.687799707602396,0,0
2023_SaudiArabia,TSU,25.0,Point Scorer,16.0,8.0,54.99999999999999,6.781001461988274,0,0
2023_SaudiArabia,TSU,26.0,Point Scorer,16.0,9.0,52.8,18.849802631578896,0,0
2023_SaudiArabia,TSU,27.0,Point Scorer,16.0,10.0,50.599999999999994,26.51860380116956,0,0
2023_SaudiArabia,TSU,28.0,Point Scorer,16.0,11.0,48.39999999999999,29.78740497076022,0,0
2023_SaudiArabia,TSU,29.0,Point Scorer,16.0,12.0,46.199999999999996,28.656206140350854,0,0
2023_SaudiArabia,TSU,30.0,Point Scorer,16.0,13.0,44.0,23.125007309941495,0,0
2023_SaudiArabia,TSU,31.0,Point Scorer,16.0,14.0,41.8,13.193808479532153,0,0
2023_SaudiArabia,TSU,32.0,Point Scorer,16.0,15.0,39.599999999999994,-1.1373903508771959,0,0
2023_SaudiArabia,TSU,33.0,Point Scorer,16.0,16.0,37.39999999999999,-19.868589181286552,0,0
2023_SaudiArabia,TSU,34.0,Point Scorer,16.0,17.0,35.19999999999999,-42.99978801169591,0,0
2023_SaudiArabia,TSU,35.0,Point Scorer,16.0,18.0,33.0,-70.53098684210524,0,0
2023_SaudiArabia,TSU,36.0,Point Scorer,16.0,19.0,30.799999999999997,-102.4621856725146,0,0
2023_SaudiArabia,TSU,37.0,Point Scorer,16.0,20.0,28.599999999999994,-138.79338450292394,0,0
2023_SaudiArabia,TSU,38.0,Point Scorer,16.0,21.0,26.39999999999999,-179.5245833333333,0,0
2023_SaudiArabia,TSU,39.0,Point Scorer,16.0,22.0,24.19999999999999,-224.65578216374269,0,0
2023_SaudiArabia,TSU,40.0,Point Scorer,16.0,23.0,22.0,-274.18698099415195,0,0
2023_SaudiArabia,TSU,41.0,Point Scorer,16.0,24.0,19.799999999999997,-328.1181798245613,0,0
2023_SaudiArabia,TSU,42.0,Point Scorer,16.0,25.0,17.599999999999994,-386.4493786549707,0,0
2023_SaudiArabia,TSU,43.0,Point Scorer,16.0,26.0,15.399999999999991,-449.18057748538007,0,0
2023_SaudiArabia,TSU,44.0,Point Scorer,16.0,27.0,13.199999999999989,-516.3117763157895,0,0
2023_SaudiArabia,TSU,45.0,No Points,16.0,28.0,10.999999999999986,-587.8429751461989,0,0
2023_SaudiArabia,TSU,46.0,No Points,16.0,29.0,8.799999999999997,-663.774173976608,0,0
2023_SaudiArabia,TSU,47.0,No Points,16.0,30.0,6.599999999999994,-744.1053728070175,0,0
2023_SaudiArabia,TSU,48.0,No Points,16.0,31.0,4.3999999999999915,-828.8365716374268,0,0
2023_SaudiArabia,TSU,49.0,No Points,16.0,32.0,2.1999999999999886,-917.9677704678362,0,0
2023_SaudiArabia,TSU,50.0,No Points,16.0,33.0,-1.4210854715202004e-14,-1011.4989692982456,0,0
2023_SaudiArabia,ALB,1.0,No Points,17.0,1.0,107.8,-721.903384502924,1,0
2023_SaudiArabia,ALB,2.0,No Points,17.0,2.0,105.6,-641.6345833333334,1,0
2023_SaudiArabia,ALB,3.0,No Points,17.0,3.0,103.4,-565.7657821637429,1,0
2023_SaudiArabia,ALB,4.0,No Points,17.0,4.0,101.2,-494.2969809941522,1,0
2023_SaudiArabia,ALB,5.0,No Points,17.0,5.0,99.0,-427.2281798245615,1,0
2023_SaudiArabia,ALB,6.0,No Points,17.0,6.0,96.8,-364.5593786549708,1,0
2023_SaudiArabia,ALB,7.0,No Points,17.0,7.0,94.6,-306.29057748538014,1,0
2023_SaudiArabia,ALB,8.0,No Points,17.0,8.0,92.4,-252.42177631578957,1,0
2023_SaudiArabia,ALB,9.0,No Points,17.0,9.0,90.2,-202.9529751461989,1,0
2023_SaudiArabia,ALB,10.0,No Points,17.0,10.0,88.0,-157.88417397660822,1,0
2023_SaudiArabia,ALB,11.0,No Points,17.0,11.0,85.8,-117.21537280701757,1,0
2023_SaudiArabia,ALB,12.0,No Points,17.0,12.0,83.6,-80.94657163742691,1,0
2023_SaudiArabia,ALB,13.0,No Points,17.0,13.0,81.4,-49.07777046783629,1,0
2023_SaudiArabia,ALB,14.0,No Points,17.0,14.0,79.19999999999999,-21.608969298245608,1,0
2023_SaudiArabia,ALB,15.0,No Points,17.0,15.0,77.0,1.4598318713450342,1,0
2023_SaudiArabia,ALB,16.0,No Points,17.0,16.0,74.8,20.128633040935686,1,0
2023_SaudiArabia,ALB,17.0,No Points,17.0,17.0,72.6,34.39743421052633,1,0
2023_SaudiArabia,ALB,19.0,No Points,17.0,2.0,68.19999999999999,-158.03180555555556,0,0
2023_SaudiArabia,ALB,20.0,No Points,17.0,3.0,66.0,-119.56300438596504,0,0
2023_SaudiArabia,ALB,21.0,No Points,17.0,4.0,63.8,-85.49420321637436,0,0
2023_SaudiArabia,ALB,22.0,No Points,17.0,5.0,61.599999999999994,-55.82540204678368,0,0
2023_SaudiArabia,ALB,23.0,No Points,17.0,6.0,59.4,-30.55660087719307,0,0
2023_SaudiArabia,ALB,24.0,No Points,17.0,7.0,57.199999999999996,-9.687799707602396,0,0
2023_SaudiArabia,ALB,25.0,No Points,17.0,8.0,54.99999999999999,6.781001461988274,0,0
2023_SaudiArabia,ALB,26.0,No Points,17.0,9.0,52.8,18.849802631578896,0,0
2023_SaudiArabia,ZHO,1.0,Point Scorer,11.0,1.0,107.8,-721.903384502924,1,0
2023_SaudiArabia,ZHO,2.0,Point Scorer,11.0,2.0,105.6,-641.6345833333334,1,0
2023_SaudiArabia,ZHO,3.0,Point Scorer,11.0,3.0,103.4,-565.7657821637429,1,0
2023_SaudiArabia,ZHO,4.0,Point Scorer,11.0,4.0,101.2,-494.2969809941522,1,0
2023_SaudiArabia,ZHO,5.0,Point Scorer,11.0,5.0,99.0,-427.2281798245615,1,0
2023_SaudiArabia,ZHO,6.0,Point Scorer,11.0,6.0,96.8,-364.5593786549708,1,0
2023_SaudiArabia,ZHO,7.0,Point Scorer,11.0,7.0,94.6,-306.29057748538014,1,0
2023_SaudiArabia,ZHO,8.0,No Points,11.0,8.0,92.4,-252.42177631578957,1,0
2023_SaudiArabia,ZHO,9.0,No Points,11.0,9.0,90.2,-202.9529751461989,1,0
2023_SaudiArabia,ZHO,10.0,No Points,11.0,10.0,88.0,-157.88417397660822,1,0
2023_SaudiArabia,ZHO,11.0,No Points,11.0,11.0,85.8,-117.21537280701757,1,0
2023_SaudiArabia,ZHO,12.0,No Points,11.0,1.0,83.6,-384.78394005847963,0,0
2023_SaudiArabia,ZHO,13.0,No Points,11.0,2.0,81.4,-328.7151388888891,0,0
2023_SaudiArabia,ZHO,14.0,No Points,11.0,3.0,79.19999999999999,-277.04633771929826,0,0
2023_SaudiArabia,ZHO,15.0,No Points,11.0,4.0,77.0,-229.77753654970772,0,0
2023_SaudiArabia,ZHO,16.0,No Points,11.0,5.0,74.8,-186.90873538011704,0,0
2023_SaudiArabia,ZHO,17.0,No Points,11.0,6.0,72.6,-148.43993421052636,0,0
2023_SaudiArabia,ZHO,18.0,No Points,11.0,7.0,70.4,-114.3711330409358,0,0
2023_SaudiArabia,ZHO,19.0,No Points,11.0,1.0,68.19999999999999,-170.25338450292398,1,0
2023_SaudiArabia,ZHO,20.0,No Points,11.0,2.0,66.0,-129.58458333333348,1,0
2023_SaudiArabia,ZHO,21.0,No Points,11.0,3.0,63.8,-93.3157821637428,1,0
2023_SaudiArabia,ZHO,22.0,No Points,11.0,4.0,61.599999999999994,-61.446980994152106,1,0
2023_SaudiArabia,ZHO,23.0,No Points,11.0,5.0,59.4,-33.9781798245615,1,0
2023_SaudiArabia,ZHO,24.0,No Points,11.0,6.0,57.199999999999996,-10.909378654970824,1,0
2023_SaudiArabia,ZHO,25.0,No Points,11.0,7.0,54.99999999999999,7.759422514619849,1,0
2023_SaudiArabia,ZHO,26.0,No Points,11.0,8.0,52.8,22.028223684210467,1,0
2023_SaudiArabia,ZHO,27.0,No Points,11.0,9.0,50.599999999999994,31.897024853801135,1,0
2023_SaudiArabia,ZHO,28.0,No Points,11.0,10.0,48.39999999999999,37.3658260233918,1,0
2023_SaudiArabia,ZHO,29.0,No Points,11.0,11.0,46.199999999999996,38.434627192982425,1,0
2023_SaudiArabia,ZHO,30.0,No Points,11.0,12.0,44.0,35.10342836257306,1,0
2023_SaudiArabia,ZHO,31.0,No Points,11.0,13.0,41.8,27.372229532163722,1,0
2023_SaudiArabia,ZHO,32.0,No Points,11.0,14.0,39.599999999999994,15.241030701754378,1,0
2023_SaudiArabia,ZHO,33.0,No Points,11.0,15.0,37.39999999999999,-1.2901681286549742,1,0
2023_SaudiArabia,ZHO,34.0,No Points,11.0,16.0,35.19999999999999,-22.22136695906433,1,0
2023_SaudiArabia,ZHO,35.0,No Points,11.0,17.0,33.0,-47.55256578947367,1,0
2023_SaudiArabia,ZHO,36.0,No Points,11.0,18.0,30.799999999999997,-77.28376461988302,1,0
2023_SaudiArabia,ZHO,37.0,No Points,11.0,19.0,28.599999999999994,-111.41496345029238,1,0
2023_SaudiArabia,ZHO,38.0,No Points,11.0,20.0,26.39999999999999,-149.94616228070174,1,0
2023_SaudiArabia,ZHO,39.0,No Points,11.0,21.0,24.19999999999999,-192.87736111111113,1,0
2023_SaudiArabia,ZHO,40.0,No Points,11.0,22.0,22.0,-240.2085599415204,1,0
2023_SaudiArabia,ZHO,41.0,No Points,11.0,23.0,19.799999999999997,-291.93975877192975,1,0
2023_SaudiArabia,ZHO,42.0,No Points,11.0,24.0,17.599999999999994,-348.07095760233915,1,0
2023_SaudiArabia,ZHO,43.0,No Points,11.0,25.0,15.399999999999991,-408.60215643274853,1,0
2023_SaudiArabia,ZHO,44.0,No Points,11.0,26.0,13.199999999999989,-473.5333552631579,1,0
2023_SaudiArabia,ZHO,45.0,No Points,11.0,27.0,10.999999999999986,-542.8645540935673,1,0
2023_SaudiArabia,ZHO,46.0,No Points,11.0,28.0,8.799999999999997,-616.5957529239765,1,0
2023_SaudiArabia,ZHO,47.0,No Points,11.0,29.0,6.599999999999994,-694.7269517543859,1,0
2023_SaudiArabia,ZHO,48.0,No Points,11.0,30.0,4.3999999999999915,-777.2581505847953,1,0
2023_SaudiArabia,ZHO,49.0,No Points,11.0,31.0,2.1999999999999886,-864.1893494152046,1,0
2023_SaudiArabia,ZHO,50.0,No Points,11.0,32.0,-1.4210854715202004e-14,-955.520548245614,1,0
2023_SaudiArabia,HUL,1.0,No Points,10.0,1.0,107.8,-721.903384502924,1,0
2023_SaudiArabia,HUL,2.0,No Points,10.0,2.0,105.6,-641.6345833333334,1,0
2023_SaudiArabia,HUL,3.0,No Points,10.0,3.0,103.4,-565.7657821637429,1,0
2023_SaudiArabia,HUL,4.0,No Points,10.0,4.0,101.2,-494.2969809941522,1,0
2023_SaudiArabia,HUL,5.0,No Points,10.0,5.0,99.0,-427.2281798245615,1,0
2023_SaudiArabia,HUL,6.0,No Points,10.0,6.0,96.8,-364.5593786549708,1,0
2023_SaudiArabia,HUL,7.0,No Points,10.0,7.0,94.6,-306.29057748538014,1,0
2023_SaudiArabia,HUL,8.0,No Points,10.0,8.0,92.4,-252.42177631578957,1,0
2023_SaudiArabia,HUL,9.0,No Points,10.0,9.0,90.2,-202.9529751461989,1,0
2023_SaudiArabia,HUL,10.0,No Points,10.0,10.0,88.0,-157.88417397660822,1,0
2023_SaudiArabia,HUL,11.0,No Points,10.0,11.0,85.8,-117.21537280701757,1,0
2023_SaudiArabia,HUL,12.0,No Points,10.0,1.0,83.6,-384.78394005847963,0,0
2023_SaudiArabia,HUL,13.0,No Points,10.0,2.0,81.4,-328.7151388888891,0,0
2023_SaudiArabia,HUL,14.0,No Points,10.0,3.0,79.19999999999999,-277.04633771929826,0,0
2023_SaudiArabia,HUL,15.0,No Points,10.0,4.0,77.0,-229.77753654970772,0,0
2023_SaudiArabia,HUL,16.0,No Points,10.0,5.0,74.8,-186.90873538011704,0,0
2023_SaudiArabia,HUL,17.0,No Points,10.0,6.0,72.6,-148.43993421052636,0,0
2023_SaudiArabia,HUL,18.0,No Points,10.0,7.0,70.4,-114.3711330409358,0,0
2023_SaudiArabia,HUL,19.0,No Points,10.0,8.0,68.19999999999999,-84.70233187134502,0,0
2023_SaudiArabia,HUL,20.0,No Points,10.0,9.0,66.0,-59.43353070175445,0,0
2023_SaudiArabia,HUL,21.0,No Points,10.0,10.0,63.8,-38.56472953216378,0,0
2023_SaudiArabia,HUL,22.0,No Points,10.0,11.0,61.599999999999994,-22.095928362573122,0,0
2023_SaudiArabia,HUL,23.0,No Points,10.0,12.0,59.4,-10.027127192982485,0,0
2023_SaudiArabia,HUL,24.0,No Points,10.0,13.0,57.199999999999996,-2.3583260233918266,0,0
2023_SaudiArabia,HUL,25.0,No Points,10.0,14.0,54.99999999999999,0.9104751461988262,0,0
2023_SaudiArabia,HUL,26.0,No Points,10.0,15.0,52.8,-0.22072368421052635,0,0
2023_SaudiArabia,HUL,27.0,No Points,10.0,16.0,50.599999999999994,-5.751922514619878,0,0
2023_SaudiArabia,HUL,28.0,No Points,10.0,17.0,48.39999999999999,-15.683121345029235,0,0
2023_SaudiArabia,HUL,29.0,No Points,10.0,18.0,46.199999999999996,-30.014320175438577,0,0
2023_SaudiArabia,HUL,30.0,No Points,10.0,19.0,44.0,-48.74551900584791,0,0
2023_SaudiArabia,HUL,31.0,No Points,10.0,20.0,41.8,-71.87671783625727,0,0
2023_SaudiArabia,HUL,32.0,No Points,10.0,21.0,39.599999999999994,-99.40791666666664,0,0
2023_SaudiArabia,HUL,33.0,No Points,10.0,22.0,37.39999999999999,-131.339115497076,0,0
2023_SaudiArabia,HUL,34.0,No Points,10.0,23.0,35.19999999999999,-167.67031432748539,0,0
2023_SaudiArabia,HUL,35.0,No Points,10.0,24.0,33.0,-208.40151315789464,0,0
2023_SaudiArabia,HUL,36.0,No Points,10.0,25.0,30.799999999999997,-253.53271198830402,0,0
2023_SaudiArabia,HUL,37.0,No Points,10.0,26.0,28.599999999999994,-303.0639108187134,0,0
2023_SaudiArabia,HUL,38.0,No Points,10.0,27.0,26.39999999999999,-356.99510964912275,0,0
2023_SaudiArabia,HUL,39.0,No Points,10.0,28.0,24.19999999999999,-415.32630847953214,0,0
2023_SaudiArabia,HUL,40.0,No Points,10.0,29.0,22.0,-478.05750730994134,0,0
2023_SaudiArabia,HUL,41.0,No Points,10.0,30.0,19.799999999999997,-545.1887061403507,0,0
2023_SaudiArabia,HUL,42.0,No Points,10.0,31.0,17.599999999999994,-616.7199049707601,0,0
2023_SaudiArabia,HUL,43.0,No Points,10.0,32.0,15.399999999999991,-692.6511038011695,0,0
2023_SaudiArabia,HUL,44.0,No Points,10.0,33.0,13.199999999999989,-772.9823026315789,0,0
2023_SaudiArabia,HUL,45.0,No Points,10.0,34.0,10.999999999999986,-857.7135014619882,0,0
2023_SaudiArabia,HUL,46.0,No Points,10.0,35.0,8.799999999999997,-946.8447002923974,0,0
2023_SaudiArabia,HUL,47.0,No Points,10.0,36.0,6.599999999999994,-1040.375899122807,0,0
2023_SaudiArabia,HUL,48.0,No Points,10.0,37.0,4.3999999999999915,-1138.3070979532163,0,0
2023_SaudiArabia,HUL,49.0,No Points,10.0,38.0,2.1999999999999886,-1240.6382967836257,0,0
2023_SaudiArabia,HUL,50.0,No Points,10.0,39.0,-1.4210854715202004e-14,-1347.369495614035,0,0
2023_SaudiArabia,OCO,1.0,Point Scorer,6.0,1.0,107.8,-721.903384502924,1,0
2023_SaudiArabia,OCO,2.0,Point Scorer,6.0,2.0,105.6,-641.6345833333334,1,0
2023_SaudiArabia,OCO,3.0,Point Scorer,6.0,3.0,103.4,-565.7657821637429,1,0
2023_SaudiArabia,OCO,4.0,Point Scorer,6.0,4.0,101.2,-494.2969809941522,1,0
2023_SaudiArabia,OCO,5.0,Point Scorer,6.0,5.0,99.0,-427.2281798245615,1,0
2023_SaudiArabia,OCO,6.0,Point Scorer,6.0,6.0,96.8,-364.5593786549708,1,0
2023_SaudiArabia,OCO,7.0,Point Scorer,6.0,7.0,94.6,-306.29057748538014,1,0
2023_SaudiArabia,OCO,8.0,Point Scorer,6.0,8.0,92.4,-252.42177631578957,1,0
2023_SaudiArabia,OCO,9.0,Point Scorer,6.0,9.0,90.2,-202.9529751461989,1,0
2023_SaudiArabia,OCO,10.0,Point Scorer,6.0,10.0,88.0,-157.88417397660822,1,0
2023_SaudiArabia,OCO,11.0,Point Scorer,6.0,11.0,85.8,-117.21537280701757,1,0
2023_SaudiArabia,OCO,12.0,Point Scorer,6.0,12.0,83.6,-80.94657163742691,1,0
2023_SaudiArabia,OCO,13.0,Point Scorer,6.0,13.0,81.4,-49.07777046783629,1,0
2023_SaudiArabia,OCO,14.0,Point Scorer,6.0,14.0,79.19999999999999,-21.608969298245608,1,0
2023_SaudiArabia,OCO,15.0,Point Scorer,6.0,15.0,77.0,1.4598318713450342,1,0
2023_SaudiArabia,OCO,16.0,Point Scorer,6.0,16.0,74.8,20.128633040935686,1,0
2023_SaudiArabia,OCO,17.0,No Points,6.0,1.0,72.6,-231.5478289473685,0,0
2023_SaudiArabia,OCO,18.0,Point Scorer,6.0,2.0,70.4,-186.479027777778,0,0
2023_SaudiArabia,OCO,19.0,Point Scorer,6.0,3.0,68.19999999999999,-145.81022660818712,0,0
2023_SaudiArabia,OCO,21.0,Point Scorer,6.0,5.0,63.8,-77.67262426900594,0,0
2023_SaudiArabia,OCO,22.0,Point Scorer,6.0,6.0,61.599999999999994,-50.20382309941525,0,0
2023_SaudiArabia,OCO,23.0,Point Scorer,6.0,7.0,59.4,-27.13502192982464,0,0
2023_SaudiArabia,OCO,24.0,Point Scorer,6.0,8.0,57.199999999999996,-8.466220760233968,0,0
2023_SaudiArabia,OCO,25.0,Point Scorer,6.0,9.0,54.99999999999999,5.8025804093566995,0,0
2023_SaudiArabia,OCO,26.0,Point Scorer,6.0,10.0,52.8,15.671381578947326,0,0
2023_SaudiArabia,OCO,27.0,Point Scorer,6.0,11.0,50.599999999999994,21.14018274853799,0,0
2023_SaudiArabia,OCO,28.0,Point Scorer,6.0,12.0,48.39999999999999,22.208983918128645,0,0
2023_SaudiArabia,OCO,29.0,Point Scorer,6.0,13.0,46.199999999999996,18.877785087719282,0,0
2023_SaudiArabia,OCO,30.0,Point Scorer,6.0,14.0,44.0,11.146586257309929,0,0
2023_SaudiArabia,OCO,31.0,Point Scorer,6.0,15.0,41.8,-0.9846125730994174,0,0
2023_SaudiArabia,OCO,32.0,Point Scorer,6.0,16.0,39.599999999999994,-17.51581140350877,0,0
2023_SaudiArabia,OCO,33.0,Point Scorer,6.0,17.0,37.39999999999999,-38.44701023391813,0,0
2023_SaudiArabia,OCO,34.0,Point Scorer,6.0,18.0,35.19999999999999,-63.77820906432749,0,0
2023_SaudiArabia,OCO,35.0,Point Scorer,6.0,19.0,33.0,-93.5094078947368,0,0
2023_SaudiArabia,OCO,36.0,Point Scorer,6.0,20.0,30.799999999999997,-127.64060672514616,0,0
2023_SaudiArabia,OCO,37.0,Point Scorer,6.0,21.0,28.599999999999994,-166.17180555555552,0,0
2023_SaudiArabia,OCO,38.0,Point Scorer,6.0,22.0,26.39999999999999,-209.1030043859649,0,0
2023_SaudiArabia,OCO,39.0,Point Scorer,6.0,23.0,24.19999999999999,-256.43420321637427,0,0
2023_SaudiArabia,OCO,40.0,Point Scorer,6.0,24.0,22.0,-308.1654020467835,0,0
2023_SaudiArabia,OCO,41.0,Point Scorer,6.0,25.0,19.799999999999997,-364.29660087719293,0,0
2023_SaudiArabia,OCO,42.0,Point Scorer,6.0,26.0,17.599999999999994,-424.8277997076023,0,0
2023_SaudiArabia,OCO,43.0,Point Scorer,6.0,27.0,15.399999999999991,-489.75899853801167,0,0
2023_SaudiArabia,OCO,44.0,Point Scorer,6.0,28.0,13.199999999999989,-559.0901973684211,0,0
2023_SaudiArabia,OCO,45.0,Point Scorer,6.0,29.0,10.999999999999986,-632.8213961988305,0,0
2023_SaudiArabia,OCO,46.0,Point Scorer,6.0,30.0,8.799999999999997,-710.9525950292397,0,0
2023_SaudiArabia,OCO,47.0,Point Scorer,6.0,31.0,6.599999999999994,-793.4837938596489,0,0
2023_SaudiArabia,OCO,48.0,Point Scorer,6.0,32.0,4.3999999999999915,-880.4149926900584,0,0
2023_SaudiArabia,OCO,49.0,Point Scorer,6.0,33.0,2.1999999999999886,-971.7461915204677,0,0
2023_SaudiArabia,OCO,50.0,Point Scorer,6.0,34.0,-1.4210854715202004e-14,-1067.4773903508772,0,0
2023_SaudiArabia,NOR,1.0,No Points,19.0,1.0,107.8,-721.903384502924,0,1
2023_SaudiArabia,NOR,2.0,No Points,19.0,2.0,105.6,-641.6345833333334,0,1
2023_SaudiArabia,NOR,3.0,No Points,19.0,1.0,103.4,-660.6089400584798,0,0
2023_SaudiArabia,NOR,4.0,No Points,19.0,2.0,101.2,-584.7401388888891,0,0
2023_SaudiArabia,NOR,5.0,No Points,19.0,3.0,99.0,-513.2713377192983,0,0
2023_SaudiArabia,NOR,6.0,No Points,19.0,4.0,96.8,-446.2025365497077,0,0
2023_SaudiArabia,NOR,7.0,No Points,19.0,5.0,94.6,-383.53373538011704,0,0
2023_SaudiArabia,NOR,8.0,No Points,19.0,6.0,92.4,-325.26493421052646,0,0
